headline,date,doc_type,material_type,section,keywords,source,news_desk,word_count
The Fed warns of social media ‘echo chambers’ that pump up meme stocks.,2021-11-08,article,News,,"['Banking and Financial Institutions', 'Regulation and Deregulation of Industry', 'Social Media', 'Real Estate (Commercial)', 'Money Market Accounts', 'Stocks and Bonds']",The New York Times,Business,681
These Thanksgiving Recipes Aren’t Just Side Dishes. They’re My Memories.,2021-11-08,article,News,,"['Cooking and Cookbooks', 'Thanksgiving Day', 'Recipes']",The New York Times,Dining,523
2 Ex-Officers Who Used Tasers on a Man Over 50 Times Are Convicted of Murder,2021-11-08,article,News,,"['Police Brutality, Misconduct and Shootings', 'Murders, Attempted Murders and Homicides', 'Stun Guns']",The New York Times,Express,819
Families Reunite as the U.S. Reopens to Vaccinated Travelers,2021-11-08,multimedia,Video,,"['Vaccination and Immunization', 'Coronavirus Reopenings']",The New York Times,,0
Your Tuesday Briefing,2021-11-08,article,briefing,,[],The New York Times,NYTNow,1187
N.Y.’s governor promises grants for employers and laid-off workers in the ailing tourism industry.,2021-11-08,article,News,,"['Travel and Vacations', 'Coronavirus (2019-nCoV)', 'Layoffs and Job Reductions', 'Unemployment', 'Vaccination and Immunization', 'Stimulus (Economic)']",The New York Times,Metro,405
Coronavirus Briefing: What Happened Today,2021-11-08,article,News,,[],The New York Times,NewsDesk,1368
Justice Dept. Announces Charges and Arrest in Ransomware Attacks,2021-11-08,multimedia,Video,,['Cyberattacks and Hackers'],The New York Times,,0
Jacqueline de Jong Paints It All,2021-11-08,article,News,,"['Art', 'Content Type: Personal Profile', 'Refugees and Displaced Persons']",The New York Times,TStyle,2679
N.Y.C. public schools open vaccination sites for 5- to 11-year-olds.,2021-11-08,article,News,,"['Vaccination and Immunization', 'Parenting', 'Coronavirus (2019-nCoV)']",The New York Times,Metro,683
NASA’s SpaceX Crew-2 Departs International Space Station,2021-11-08,multimedia,Video,,"['Space and Astronomy', 'International Space Station']",The New York Times,,0
"Travel, Astroworld, Elon Musk: Your Monday Evening Briefing",2021-11-08,article,briefing,,[],The New York Times,NYTNow,1207
Justice Dept. Brings New Charges in Ransomware Attacks,2021-11-08,article,News,,"['Cyberattacks and Hackers', 'Extortion and Blackmail', 'Computers and the Internet', 'United States Politics and Government']",The New York Times,Washington,1001
60 Criminal Cases Are Thrown Out Because of 3 Detectives’ Misconduct,2021-11-08,article,News,,"['Police Brutality, Misconduct and Shootings', 'False Arrests, Convictions and Imprisonments', 'Perjury']",The New York Times,Metro,809
Supreme Court Weighs Case Against F.B.I. for Spying on Muslims,2021-11-08,article,News,,"['Classified Information and State Secrets', 'Surveillance of Citizens by Government', 'Foreign Intelligence Surveillance Act (FISA)', 'Espionage and Intelligence Services', 'Discrimination']",The New York Times,Washington,699
Scientists Fight a New Source of Vaccine Misinformation: Aaron Rodgers,2021-11-08,article,News,,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Football', 'Rumors and Misinformation', 'audio-neutral-informative']",The New York Times,Sports,1571
More Than 40 Nations Pledge to Cut Emissions From Their Health Industries,2021-11-08,article,News,,"['United Nations Framework Convention on Climate Change', 'Global Warming', 'Greenhouse Gas Emissions', 'Carbon Dioxide', 'Air Pollution', 'Medicine and Health']",The New York Times,Climate,763
Why the Republican Candidate for New Jersey Governor Hasn’t Conceded,2021-11-08,article,News,,"['Elections, Governors']",The New York Times,Metro,1070
Military Can’t Find ISIS Safe House That Prompted Kabul Drone Strike,2021-11-08,article,News,,"['Civilian Casualties', 'Drones (Pilotless Planes)', 'United States Defense and Military Forces', 'Afghanistan War (2001- )', 'Terrorism']",The New York Times,Washington,969
New Yorkers’ Long Wait for Sports Betting by Phone Is Nearly Over,2021-11-08,article,News,,"['Gambling', 'Casinos', 'Wireless Communications']",The New York Times,Metro,912
"With Tears, Hugs and Balloons, U.S. Allows Vaccinated Foreign Travelers to Enter",2021-11-08,article,News,,"['Travel Warnings', 'Travel and Vacations', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'United States Economy']",The New York Times,Travel,1752
"Rabbi Earl A. Grollman, 96, Dies; Sought to Demystify Death and Grief",2021-11-08,article,Obituary (Obit),,"['Grief (Emotion)', 'Jews and Judaism', 'Rabbis', 'Deaths (Obituaries)', 'Books and Literature']",The New York Times,Obits,876
Jill Biden Kicks Off Covid Vaccine Campaign for Young Children,2021-11-08,article,News,,"['Children and Childhood', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Education (K-12)']",The New York Times,Washington,880
Man Shot by Kyle Rittenhouse Describes the Encounter on a Kenosha Street,2021-11-08,article,News,,"['Murders, Attempted Murders and Homicides', 'Demonstrations, Protests and Riots', 'Self-Defense']",The New York Times,National,1063
How Infrastructure Week Finally Happened,2021-11-09,article,Op-Ed,,"['Infrastructure (Public Works)', 'Federal Budget (US)', 'United States Politics and Government']",The New York Times,OpEd,866
Democrats Desperately Need Schools to Get Back to Normal,2021-11-09,article,Op-Ed,,"['Education (K-12)', 'Coronavirus Reopenings', 'Coronavirus (2019-nCoV)', 'Private and Sectarian Schools', 'Critical Race Theory', 'Politics and Government']",The New York Times,OpEd,900
The toilet on the Crew Dragon capsule was out of service. The crew had to use diapers.,2021-11-09,article,News,,"['Diapers', 'Bathrooms and Toilets', 'Space and Astronomy', 'Private Spaceflight']",The New York Times,Science,578
Police Make Arrest in a Series of Random Shootings in Missouri,2021-11-09,article,News,,"['Murders, Attempted Murders and Homicides']",The New York Times,National,988
U.S. Urges Court Not to Block Vaccine Mandate on Employers,2021-11-09,article,News,,"['Suits and Litigation (Civil)', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Workplace Hazards and Violations', 'Regulation and Deregulation of Industry', 'United States Politics and Government']",The New York Times,Washington,1046
They Say Colleges Are Censorious. So They Are Starting a New One.,2021-11-09,article,News,,"['Colleges and Universities', 'Freedom of Speech and Expression']",The New York Times,National,1053
Starbucks Seeks to Delay Union Election as Vote Nears,2021-11-09,article,News,,"['Organized Labor', 'Labor and Jobs', 'Coffeehouses']",The New York Times,Business,1206
"Often Lent, but Never Returned",2021-11-09,article,News,,['Crossword Puzzles'],The New York Times,Games,948
Metallurgist Admits She Falsified Test Results for Steel Used in Navy Submarines,2021-11-09,article,News,,"['United States Defense and Military Forces', 'Steel and Iron', 'Submarines and Submersibles', 'Frauds and Swindling']",The New York Times,Express,646
Your Tuesday Briefing,2021-11-09,article,briefing,,[],The New York Times,NYTNow,1357
Quotation of the Day: A Beacon for a Cancer Recovery,2021-11-09,article,Quote,,[],The New York Times,Summary,31
"Corrections: Nov. 9, 2021",2021-11-09,article,Correction,,[],The New York Times,Corrections,667
SpaceX Carries NASA Astronaut Mission Home With Safe Water Landing,2021-11-09,article,News,,"['Space and Astronomy', 'Private Spaceflight', 'International Space Station']",The New York Times,Science,1037
Word of the Day: exhilarating,2021-11-09,article,News,,[],The New York Times,Learning,334
Late Night Goes After Ted Cruz for Going After Big Bird,2021-11-09,article,News,,['Television'],The New York Times,Culture,726
"When Kilauea Erupted, a New Volcanic Playbook Was Written",2021-11-09,article,News,,"['Volcanoes', 'Geology', 'Research', 'Disasters and Emergencies', 'Drones (Pilotless Planes)', 'Social Media', 'your-feed-science']",The New York Times,Science,2182
Motorcycle Adventures,2021-11-09,article,News,,[],The New York Times,Learning,140
Spelling Bee Forum,2021-11-09,article,News,,[],The New York Times,Games,175
Why New York Is Closing 6 Prisons,2021-11-09,article,News,,"['Shutdowns (Institutional)', 'Prisons and Prisoners', 'Budgets and Budgeting', 'Politics and Government', 'Criminal Justice']",The New York Times,Metro,973
Lesson of the Day: ‘How Maps Reshape American Politics’,2021-11-09,article,News,,[],The New York Times,Learning,893
The Jail Oversight Board That Failed to Sound the Alarm,2021-11-09,article,briefing,,"['Deaths (Fatalities)', 'Prisons and Prisoners', 'Animals']",The New York Times,Metro,1385
"Blue States, You’re the Problem",2021-11-09,multimedia,Video,,"['Taxation', 'Income Inequality', 'United States Politics and Government', 'State Legislatures', 'Local Government', 'Affordable Housing']",The New York Times,,0
Lily King Tries Her Hand at Something New: Short Stories,2021-11-09,article,Review,,['Books and Literature'],The New York Times,BookReview,1191
A New Novel by Louise Erdrich Haunted by Covid and George Floyd’s Death,2021-11-09,article,Review,,['Books and Literature'],The New York Times,BookReview,901
How to Do a Voice-Over,2021-11-09,article,News,,"['Content Type: Service', 'Comedy and Humor']",The New York Times,Magazine,364
Scholars Cringe at the Term ‘Dark Ages.’ Dan Jones Explains Why.,2021-11-09,article,Review,,"['Books and Literature', 'Middle Ages (Historical Period)', 'Monasteries and Monks']",The New York Times,BookReview,818
"4 New Y.A. Fantasy Novels Full of Dark, Enchanting Twists",2021-11-09,article,News,,"['Books and Literature', 'genre-books-young-adult']",The New York Times,BookReview,1202
What Do You Dream About Now?,2021-11-09,article,News,,[],The New York Times,Learning,241
Three Y.A. Novels About the Challenges and Charms of Growing Up,2021-11-09,article,News,,"['Books and Literature', 'genre-books-young-adult']",The New York Times,BookReview,1223
"Women Seeking Intimacy Through Food, Mathematics and Rhythm",2021-11-09,article,News,,['Books and Literature'],The New York Times,BookReview,1109
Two Acclaimed Writers on the Art of Revising Your Life,2021-11-09,article,Op-Ed,,"['Books and Literature', 'Writing and Writers']",The New York Times,OpEd,527
"‘Look at My Face,’ I Told a Man Before He Was Executed",2021-11-09,article,Op-Ed,,"['Capital Punishment', 'Touch (Sense)', 'Suits and Litigation (Civil)', 'Christians and Christianity', 'Murders, Attempted Murders and Homicides', 'Prayers and Prayer Books']",The New York Times,OpEd,890
How Volunteer Firefighting Helped Me Process My Grief,2021-11-09,article,News,,"['Fires and Firefighters', 'Grief (Emotion)']",The New York Times,Magazine,894
It’s Never Too Late to Become a Bollywood Actor,2021-11-09,article,News,,"['Movies', 'Television', 'Music', 'Content Type: Personal Profile', 'Actors and Actresses']",The New York Times,SpecialSections,1034
"The Climate Fight Isn’t About Morality. It’s About Cold, Hard Cash.",2021-11-09,article,Op-Ed,,"['Greenhouse Gas Emissions', 'Global Warming', 'Coal', 'Corporations', 'Third World and Developing Countries', 'Alternative and Renewable Energy', 'International Trade and World Market']",The New York Times,OpEd,1105
The World Needs to Quit Oil and Gas. Africa Has an Idea: Rich Countries First.,2021-11-09,article,News,,"['Global Warming', 'Greenhouse Gas Emissions', 'Oil (Petroleum) and Gasoline', 'Electric Light and Power', 'Alternative and Renewable Energy', 'United Nations Framework Convention on Climate Change', 'Third World and Developing Countries', 'Solar Energy']",The New York Times,Climate,1600
What Do I Owe My Difficult Mother-in-Law?,2021-11-09,article,News,,"['Ethics (Personal)', 'Parenting', 'Nursing Homes', 'Dementia']",The New York Times,Magazine,1459
"Black Voters Want Better Policing, Not Posturing by Progressives",2021-11-09,article,Op-Ed,,"['George Floyd Protests (2020)', 'Black Lives Matter Movement', 'Police Brutality, Misconduct and Shootings', 'Race and Ethnicity', 'Police Reform']",The New York Times,OpEd,1038
What ‘Structural Racism’ Really Means,2021-11-09,article,Op-Ed,,"['Race and Ethnicity', 'Caste Systems', 'Black People', 'Blacks', 'Discrimination', 'Civil Rights and Liberties', 'Capitalism (Theory and Philosophy)', 'Income Inequality']",The New York Times,OpEd,871
Are Scented Candles Harmful to Your Health?,2021-11-09,article,News,,"['Candles', 'Hazardous and Toxic Substances', 'Content Type: Service', 'Smells and Odors', 'Research']",The New York Times,Well,696
My Journey Into the Dark With a Punk Rock Orchestra,2021-11-09,article,News,,"['Music', 'Caves and Caverns']",The New York Times,Summary,727
Reporting on a Chaotic and Unfamiliar Place That Used to Be Home,2021-11-09,article,News,,['Books and Literature'],The New York Times,BookReview,829
"Blue States, You’re the Problem",2021-11-09,article,Op-Ed,,"['Affordable Housing', 'Income Inequality', 'Taxation', 'Income Tax', 'Capital Gains Tax', 'Equal Educational Opportunities']",The New York Times,OpEd,151
15-Minute Grocery Delivery Has Come to N.Y.C. Not Everyone Is Happy.,2021-11-09,article,News,,"['Delivery Services', 'E-Commerce', 'Supermarkets and Grocery Stores', 'Convenience Stores', 'Food']",The New York Times,Metro,1503
India Eased Its Covid-19 Disaster. Fears of Complacency Remain.,2021-11-09,article,News,,"['Vaccination and Immunization', 'Disease Rates', 'Coronavirus (2019-nCoV)', 'Politics and Government', 'audio-neutral-informative']",The New York Times,Foreign,1340
Your Walls Don’t Have to Be Boring,2021-11-09,article,News,,"['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Home Repairs and Improvements', 'Restoration and Renovation', 'Content Type: Service', 'Wallpaper', 'Murals', 'Wood and Wood Products', 'Adhesives']",The New York Times,RealEstate,1270
‘Free Joe Biden’: Sean Maloney on How Democrats Can Get Back on Track,2021-11-09,article,News,,"['United States Politics and Government', 'Polls and Public Opinion', 'Voting and Voters', 'American Jobs Plan (2021)']",The New York Times,Politics,1216
The Biggest Kink in America’s Supply Chain: Not Enough Truckers,2021-11-09,article,News,,"['Shortages', 'Trucks and Trucking', 'Labor and Jobs', 'Wages and Salaries', 'Hiring and Promotion', 'Ports', 'United States Economy', 'United States Politics and Government']",The New York Times,Washington,1618
The Superheroes From House of Slay Are Here to Stay,2021-11-09,article,News,,"['Comic Books and Strips', 'Race and Ethnicity', 'Asian-Americans', 'Fashion and Apparel', 'Discrimination', 'Content Type: Personal Profile', 'your-feed-fashion']",The New York Times,Styles,1541
The 1619 Project and the Long Battle Over U.S. History,2021-11-09,article,News,,"['Slavery (Historical)', 'Revolutionary War, American (1775-83)', 'Black People', 'Blacks', 'History (Academic Subject)', 'Education (K-12)']",The New York Times,Magazine,8119
Athletes in a Ravaged Louisiana Town Try to Run Back to Normalcy,2021-11-09,article,News,,"['Hurricane Ida (2021)', 'Running', 'Interscholastic Athletics', 'Coast Erosion']",The New York Times,Sports,1713
Powell’s Books Survived Amazon. Can It Reinvent Itself After the Pandemic?,2021-11-09,article,News,,"['Book Trade and Publishing', 'Shutdowns (Institutional)', 'Layoffs and Job Reductions', 'E-Commerce', 'Shopping and Retail', 'Coronavirus Reopenings', 'Books and Literature', 'Family Business', 'Labor and Jobs', 'audio-neutral-informative']",The New York Times,Business,1611
Singapore will stop covering Covid costs for those who decline to be vaccinated.,2021-11-09,article,News,,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",The New York Times,Foreign,367
Protest outside New Zealand’s Parliament assails sweeping new Covid mandates.,2021-11-09,article,News,,[],The New York Times,Foreign,404
"At 83, ‘Nimblewill Nomad’ Enters the Appalachian Trail Record Book",2021-11-09,article,News,,['Hikes and Hiking'],The New York Times,Express,1028
The Fed warns that China’s property market stress poses a risk to the U.S.,2021-11-09,article,News,,"['Real Estate and Housing (Residential)', 'Credit and Debt', 'Banking and Financial Institutions']",The New York Times,Business,336
Words Full of Sound and Fury,2021-11-09,article,News,,"['English Language', 'Language and Languages']",The New York Times,Games,1117
A Conversation With a Virginia Democrat,2021-11-09,article,News,,"['United States Politics and Government', 'American Rescue Plan (2021)', 'American Jobs Plan (2021)', 'Elections, Governors', 'Infrastructure (Public Works)', 'audio-neutral-informative']",The New York Times,Podcasts,359
The U.S. urges Beijing to release a Chinese citizen journalist who highlighted Covid.,2021-11-09,article,News,,"['Coronavirus (2019-nCoV)', 'Political Prisoners', 'Prisons and Prisoners', 'Vaccination and Immunization']",The New York Times,Foreign,480
What Moves Swing Voters,2021-11-09,article,briefing,,[],The New York Times,NYTNow,1663
"In Hong Kong, a mandatory smartphone app draws pushback and mockery.",2021-11-09,article,News,,[],The New York Times,Foreign,439
G.E. Breaks Up With Its Storied Past,2021-11-09,article,News,,"['Mergers, Acquisitions and Divestitures', 'Energy and Power', 'Medical Devices', 'Engines', 'AIRLINES AND AIRPLANES']",The New York Times,Business,979
Scientists confront a new source of vaccine misinformation: Aaron Rodgers.,2021-11-09,article,News,,[],The New York Times,Foreign,239
‘America Is Back’ Pelosi Says at Glasgow Climate Talks,2021-11-09,article,News,,"['Global Warming', 'United Nations Framework Convention on Climate Change', 'Greenhouse Gas Emissions', 'Green New Deal', 'Alternative and Renewable Energy', 'Women and Girls']",The New York Times,Climate,1303
A Trash Can From Myrtle Beach Washed Up in Ireland,2021-11-09,article,News,,"['Oceans and Seas', 'Water Pollution', 'Beaches']",The New York Times,Express,753
"Weekly News Quiz for Students: World Series Champions, Concert Tragedy, Election Surprises",2021-11-09,multimedia,Interactive Feature,,[],The New York Times,The Learning Network,0
The Future Is Big. So Courtney Barnett Still Sings About Small Things.,2021-11-09,article,News,,"['Pop and Rock Music', 'Content Type: Personal Profile']",The New York Times,Culture,1334
How the Mosh Pit and ‘Raging’ Came to Hip-Hop,2021-11-09,article,News,,"['Rap and Hip-Hop', 'Astroworld Music Festival Stampede (2021)', 'audio-neutral-informative', 'Fans (Persons)']",The New York Times,Culture,211
Where’s Gov. Gavin Newsom?,2021-11-09,article,briefing,,['Politics and Government'],The New York Times,National,1404
Top Questions for the DealBook Online Summit,2021-11-09,article,News,,"['Corporate Social Responsibility', 'Workplace Hazards and Violations', 'Coronavirus (2019-nCoV)']",The New York Times,Business,1730
Recent Commercial Real Estate Transactions,2021-11-09,article,News,,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)']",The New York Times,Business,226
How Data Is Reshaping Real Estate,2021-11-09,article,News,,"['Data-Mining and Database Marketing', 'Shopping and Retail', 'Real Estate (Commercial)', 'Privacy', 'Regulation and Deregulation of Industry']",The New York Times,Business,1269
Dazzling Accessories That Catch the Light,2021-11-09,article,News,,"['Fashion and Apparel', 'Accessories (Apparel)']",The New York Times,TStyle,0
The Ever-Evolving Art of Bonsai,2021-11-09,article,News,,"['Trees and Shrubs', 'Flowers and Plants', 'Gardens and Gardening']",The New York Times,TStyle,1846
Rolls-Royce plans to build small nuclear power plants in Britain.,2021-11-09,article,News,,"['Nuclear Energy', 'Global Warming']",The New York Times,Business,393
What’s happening today at the DealBook summit.,2021-11-09,article,News,,[],The New York Times,Business,241
"As China’s Property Crisis Spreads, Beijing Says There’s Nothing to See",2021-11-09,article,News,,"['Foreign Investments', 'Credit and Debt', 'Real Estate and Housing (Residential)', 'Labor and Jobs', 'Economic Conditions and Trends']",The New York Times,Business,1182
Nikola Jokic Suspended After Shoving Markieff Morris,2021-11-09,article,News,,"['Basketball', 'Fines (Penalties)']",The New York Times,Sports,454
"Sununu to Run Again for New Hampshire Governor, Rejecting Senate Bid",2021-11-09,article,News,,"['United States Politics and Government', 'Elections, Senate']",The New York Times,Politics,888
Hearst’s magazine journalists protest a mandatory return to the office.,2021-11-09,article,News,,"['Organized Labor', 'News and News Media', 'Workplace Environment', 'Telecommuting']",The New York Times,Business,465
Thandiwe Newton Feeds Her Soul With Critical Race Theory and Cleo Sol,2021-11-09,article,News,,"['Content Type: Personal Profile', 'Black People', 'Blacks', 'Women and Girls']",The New York Times,Arts&Leisure,1462
"Max Cleland, Vietnam Veteran and Former Senator, Dies at 79",2021-11-09,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Veterans', 'United States Politics and Government', 'Vietnam War', 'Political Advertising', 'Elections, Senate']",The New York Times,Obits,1615
On the Scene: Vaccine Clinics Open at Schools,2021-11-09,multimedia,Interactive Feature,,"['Coronavirus (2019-nCoV)', 'Education (K-12)', 'Vaccination and Immunization', 'Children and Childhood']",The New York Times,New York,0
"Tim Cook has invested in cryptocurrency personally, but Apple has no plans to do so.",2021-11-09,article,News,,['Virtual Currency'],The New York Times,Business,245
How hot is lava erupting from Hawaii’s Kilauea volcano?,2021-11-09,multimedia,Interactive Feature,,[],The New York Times,Science,0
Hospital Fire in India Leaves at Least 4 Infants Dead,2021-11-09,article,News,,"['Deaths (Fatalities)', 'Accidents and Safety', 'Fires and Firefighters', 'Hospitals']",The New York Times,Foreign,477
"New Zealand’s Sea Lions Are Back, and Crashing Golf Courses and Soccer Matches",2021-11-09,article,News,,"['Animals', 'Sea Lions', 'Research', 'Environment']",The New York Times,Science,785
Mary J. Blige and a Perfume Take Over Rockefeller Center,2021-11-09,article,News,,['Fashion and Apparel'],The New York Times,Styles,446
Frontline health workers in England must be vaccinated by April.,2021-11-09,article,News,,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",The New York Times,Foreign,555
Hundreds of Migrants Gather at Belarus-Poland Border,2021-11-09,multimedia,Video,,['Belarus-Poland Border Crisis (2021- )'],The New York Times,,0
Bittersweet Memories of Grand Prospect Hall,2021-11-09,article,News,,['Weddings and Engagements'],The New York Times,Styles,1382
The Fresh Prince of Belles-Lettres? Will Smith Has a Memoir.,2021-11-09,article,Review,,"['Content Type: Personal Profile', 'Books and Literature']",The New York Times,Culture,1040
Twitter expands its subscription service to news articles.,2021-11-09,article,News,,"['Social Media', 'Online Advertising', 'Computers and the Internet', 'Advertising and Marketing', 'News and News Media']",The New York Times,Business,298
"Dean Stockwell, Child Actor Turned ‘Quantum Leap’ Star, Dies at 85",2021-11-09,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Actors and Actresses', 'Television', 'Movies']",The New York Times,Obits,1165
Padma Lakshmi’s Thanksgiving Turkey: Slow Roasted and Richly Sauced,2021-11-09,article,News,,"['Cooking and Cookbooks', 'Turkeys', 'Thanksgiving Day', 'Content Type: Personal Profile']",The New York Times,Dining,1458
Should the Democrats Be Less Progressive?,2021-11-09,article,Letter,,"['United States Politics and Government', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Afghanistan War (2001- )']",The New York Times,Letters,926
Co-Create the Soundtrack of our Moment,2021-11-09,article,News,,"['Demonstrations, Protests and Riots', 'internal-open-access']",The New York Times,OpEd,142
Let's Embrace Dialogue,2021-11-09,multimedia,Video,,['Advertising and Marketing'],The New York Times,,0
Dutch government rejects hundreds of millions of pieces of protective gear.,2021-11-09,article,News,,[],The New York Times,Foreign,262
Satellite Hopes Meet Internet Reality,2021-11-09,article,News,,"['internal-sub-only-nl', 'Satellites', 'Computers and the Internet', 'Economic Conditions and Trends', 'Politics and Government']",The New York Times,Business,921
Welcome to The Times,2021-11-09,multimedia,Interactive Feature,,['internal-open-access'],The New York Times,Admin,0
Tesla shares slide 12 percent as Musk’s stock-sale pledge continues to reverberate.,2021-11-09,article,News,,"[""Standard & Poor's 500-Stock Index"", 'Stocks and Bonds', 'Electric and Hybrid Vehicles', 'Executive Compensation']",The New York Times,Business,366
The Making of a Feel-Bad Boom,2021-11-09,article,Op-Ed,,"['International Trade and World Market', 'Economics (Theory and Philosophy)', 'internal-sub-only-nl', 'United States Economy', 'Inflation (Economics)']",The New York Times,OpEd,784
Transcript: Tressie McMillan Cottom Interviews Kiese Laymon for ‘The Ezra Klein Show’,2021-11-09,article,Op-Ed,,[],The New York Times,OpEd,12202
"Gotham, in the Former Gotham Bar & Grill Space, Nods to Its Predecessor",2021-11-09,article,News,,['Restaurants'],The New York Times,Dining,1348
‘It went to my head’: Adam Neumann has regrets about his time at WeWork.,2021-11-09,article,News,,[],The New York Times,Business,564
New Initiative Aims to Change How Movies Portray Muslims,2021-11-09,article,News,,"['Movies', 'Race and Ethnicity', 'Muslims and Islam', 'Actors and Actresses', 'Native Americans']",The New York Times,Culture,717
‘Dickinson’ Uses the Civil War to Explore Modern Divisions,2021-11-09,article,News,,"['Television', 'Poetry and Poets', 'Writing and Writers', 'Content Type: Personal Profile']",The New York Times,Culture,1424
Taíno People Want to Stop Christie’s Sale of Artifacts,2021-11-09,article,News,,"['Auctions', 'Art', 'Indigenous People', 'Arts and Antiquities Looting']",The New York Times,Culture,716
The ‘Rust’ Shooting Spurs a Debate Over Using Guns on Film Sets,2021-11-09,article,News,,"['Movies', 'Gun Control', 'Television', 'Firearms', 'Workplace Hazards and Violations', 'Accidents and Safety']",The New York Times,Culture,1061
Moderna and U.S. at Odds Over Vaccine Patent Rights,2021-11-09,article,News,,"['Inventions and Patents', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Research', 'United States Politics and Government']",The New York Times,Washington,1951
Read Moderna’s Filing With the United States Patent and Trademark Office,2021-11-09,multimedia,Interactive Feature,,['Inventions and Patents'],The New York Times,U.S.,0
Starbucks workers at three more Buffalo-area stores file for union elections.,2021-11-09,article,News,,"['Organized Labor', 'Coffeehouses', 'Labor and Jobs']",The New York Times,Business,399
West Accuses Belarus of Orchestrating Migrant Crisis at Polish Border,2021-11-09,article,News,,"['Politics and Government', 'Defense and Military Forces', 'Middle East and Africa Migrant Crisis', 'Immigration and Emigration', 'International Relations', 'Belarus-Poland Border Crisis (2021- )']",The New York Times,Foreign,1358
Read Public Citizen’s Letter on the Moderna Vaccine Patent Dispute,2021-11-09,multimedia,Interactive Feature,,"['Inventions and Patents', 'Vaccination and Immunization']",The New York Times,U.S.,0
"Trump Officials Illegally Campaigned While in Office, Watchdog Finds",2021-11-09,article,News,,"['United States Politics and Government', 'Ethics and Official Misconduct', 'Hatch Act (1939)', 'Presidential Election of 2020', 'Republican National Convention']",The New York Times,Washington,705
Macron announces a new vaccine rule for people 65 or older in France.,2021-11-09,article,News,,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",The New York Times,Foreign,312
Canada approves Pfizer-BioNTech boosters for all adults.,2021-11-09,article,News,,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",The New York Times,Foreign,286
Supreme Court Looks at Puerto Rico’s Status in Case on Benefits,2021-11-09,article,News,,"['Social Security (US)', 'Federal Taxes (US)', 'Constitution (US)', 'United States Politics and Government']",The New York Times,Washington,385
Investing in the Future of Disruption,2021-11-09,multimedia,Video,,[],The New York Times,,0
Tiny Love Stories: ‘His Skin Against Mine’,2021-11-09,article,News,,"['Love (Emotion)', 'Modern Love (Times Column)', 'Dating and Relationships']",The New York Times,Styles,489
Meta plans to remove thousands of sensitive ad-targeting categories.,2021-11-09,article,News,,"['Online Advertising', 'Social Media', 'Mobile Applications', 'Instant Messaging', 'Computers and the Internet', 'Discrimination']",The New York Times,Business,893
Chamber Music Society’s Leaders on Balancing Old and New,2021-11-09,article,News,,['Classical Music'],The New York Times,Culture,1098
"In Oaxaca, a Meal to Celebrate a Pioneering Artist’s Legacy",2021-11-09,article,News,,"['Art', 'Cooking and Cookbooks', 'Content Type: Service', 'Tableware', 'Corn', 'Ceramics and Pottery']",The New York Times,TStyle,1435
"At the Willard and the White House, the Jan. 6 Panel Widens Its Net",2021-11-09,article,News,,"['Subpoenas', 'Storming of the US Capitol (Jan, 2021)', 'United States Politics and Government']",The New York Times,Washington,1553
Workhorse Group records a big loss on electric vans.,2021-11-09,article,News,,"['Automobiles', 'Stocks and Bonds', 'Company Reports', 'Postal Service and Post Offices']",The New York Times,Business,434
France Will Require Booster Shot for Those 65 and Older,2021-11-09,article,News,,"['Politics and Government', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",The New York Times,Foreign,738
NASA Moves Moon Landing Deadline Back to 2025,2021-11-09,article,News,,"['Moon', 'Rocket Science and Propulsion', 'United States Politics and Government', 'Private Spaceflight', 'Space and Astronomy']",The New York Times,Science,881
Your Wednesday Briefing,2021-11-09,article,briefing,,[],The New York Times,NYTNow,1211
Oklahoma Supreme Court Throws Out $465 Million Opioid Ruling Against J.&J.,2021-11-09,article,News,,"['Drugs (Pharmaceuticals)', 'Opioids and Opiates', 'Suits and Litigation (Civil)', 'your-feed-healthcare', 'Compensation for Damages (Law)', 'Drug Abuse and Traffic', 'Decisions and Verdicts']",The New York Times,Science,863
"If It’s Not Critical Race Theory, It’s Critical Race Theory-lite",2021-11-09,article,Op-Ed,,"['Education (K-12)', 'Slavery (Historical)', 'Scholarships and Fellowships', 'Black People', 'Blacks', 'Critical Race Theory', 'internal-sub-only-nl']",The New York Times,OpEd,1867
"Meghan, the Duchess of Sussex, says paid family leave ‘is not just about the mom.’",2021-11-09,article,News,,"['Family Leaves', 'Paid Time Off']",The New York Times,Business,373
