headline,date,doc_type,material_type,section,keywords,source,news_desk,word_count
How Zombies Ate the G.O.P.’s Soul,2020-02-03,article,Op-Ed,,"['United States Politics and Government', 'Global Warming', 'Presidential Election of 2020']",The New York Times,OpEd,866
Beijing Sees ‘Major Test’ as Doors to China Close and Coronavirus Deaths Surpass SARS,2020-02-03,article,News,,"['Coronavirus (2019-nCoV)', 'SARS (Severe Acute Respiratory Syndrome)', 'Epidemics', 'Shutdowns (Institutional)', 'Deaths (Fatalities)', 'Hospitals']",The New York Times,Foreign,1239
He Worked for Obama and Bloomberg. Could He Be N.Y.C.’s Next Mayor?,2020-02-03,article,News,,"['Elections, Mayors', 'Race and Ethnicity']",The New York Times,Metro,845
‘I Feel Abandoned’: How Residents in Wuhan Are Coping With Coronavirus,2020-02-03,multimedia,Video,,"['Coronavirus (2019-nCoV)', 'Epidemics', 'Quarantines', 'Shortages', 'Protective Clothing and Gear']",The New York Times,,0
Are You in a Gang Database?,2020-02-04,article,Op-Ed,,"['Gangs', 'Immigration and Emigration', 'Vandalism', 'Computers and the Internet']",The New York Times,OpEd,1084
Impeachment Briefing: Closing Arguments,2020-02-04,article,News,,['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry'],The New York Times,Washington,1524
"After Oprah’s Departure, Film About Simmons Accusers Finds New Home",2020-02-04,article,News,,"['Movies', '#MeToo Movement', 'Music', 'Documentary Films and Programs', 'Sex Crimes']",The New York Times,Business,579
"Xana Antunes, Business Journalist and Top Editor, Dies at 55",2020-02-04,article,News,,"['Deaths (Obituaries)', 'News and News Media', 'Newspapers']",The New York Times,Obits,561
Mutual Funds Are Still Keeping Secrets,2020-02-04,article,Op-Ed,,"['Regulation and Deregulation of Industry', 'Mutual Funds']",The New York Times,OpEd,635
The Gap Between the Haves and Have-Nots of Tech Widens,2020-02-04,article,News,,"['Computers and the Internet', 'Antitrust Laws and Competition Issues', 'Regulation and Deregulation of Industry']",The New York Times,Business,1132
App Used to Tabulate Votes Is Said to Have Been Inadequately Tested,2020-02-04,article,News,,"['Primaries and Caucuses', 'Social Media', 'Mobile Applications', 'Presidential Election of 2020']",The New York Times,Politics,1088
U.S. Officials Promise ‘Aggressive Measures’ to Contain Coronavirus,2020-02-04,article,News,,"['Coronavirus (2019-nCoV)', 'Quarantines', 'AIRLINES AND AIRPLANES', 'Military Bases and Installations']",The New York Times,National,1405
Pelosi Says Democrats Have ‘Pulled Back a Veil’ on Trump’s ‘Unacceptable’ Behavior,2020-02-04,article,News,,"['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'United States Politics and Government', 'Impeachment']",The New York Times,Washington,1595
Democrats and White House Rest Cases as Impeachment Sputters Toward a Verdict,2020-02-04,article,News,,"['Presidential Election of 2020', 'United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Impeachment', 'Ethics and Official Misconduct']",The New York Times,Washington,1432
Disabled Train and Power Failure Bring Delays for Thousands at Penn Station,2020-02-04,article,News,,"['Transit Systems', 'Power Failures and Blackouts']",The New York Times,Metro,689
‘Radiolab’ Covers Guantánamo Bay Detainee in First Serialized Story,2020-02-04,article,News,,"['Podcasts', 'Detainees', 'United States Defense and Military Forces']",The New York Times,Culture,520
"Willie Wood, Star Defensive Back With the Green Bay Packers, Dies at 83",2020-02-04,article,Obituary (Obit),,"['Football', 'Coaches and Managers', 'Draft and Recruitment (Sports)']",The New York Times,Obits,867
Minotaur’s Island,2020-02-04,article,News,,['Crossword Puzzles'],The New York Times,Games,688
Top Antitrust Official Is Said to Recuse Himself From Google Inquiry,2020-02-04,article,News,,"['Antitrust Laws and Competition Issues', 'Conflicts of Interest', 'Computers and the Internet', 'United States Politics and Government', 'Ethics and Official Misconduct', 'Lobbying and Lobbyists']",The New York Times,Business,566
Delays Mar Iowa Caucuses as Democrats Start Nominating Process,2020-02-04,article,News,,"['Presidential Election of 2020', 'Primaries and Caucuses', 'United States Politics and Government']",The New York Times,Politics,1823
Amy Klobuchar’s Caucus-Day in Iowa Visit Pays Off,2020-02-04,article,News,,"['Primaries and Caucuses', 'Presidential Election of 2020']",The New York Times,Politics,810
"Daniel arap Moi, Autocratic and Durable Kenyan Leader, Dies at 95",2020-02-04,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Politics and Government']",The New York Times,Obits,1338
"Waiting Years for This Night, Then Hours for an Iowa Winner",2020-02-04,article,News,,"['Presidential Election of 2020', 'Primaries and Caucuses', 'United States Politics and Government']",The New York Times,Politics,1225
Iowa’s Republicans Unite for Trump (Romney Holdouts Aside),2020-02-04,article,News,,['Presidential Election of 2020'],The New York Times,Politics,1175
"Deaths in China Rise, With No Sign of Slowdown",2020-02-04,article,News,,"['Coronavirus (2019-nCoV)', 'Surveillance of Citizens by Government', 'Evacuations and Evacuees']",The New York Times,Foreign,3986
"Corrections: Feb. 4, 2020",2020-02-04,article,Correction,,[],The New York Times,Corrections,273
Quotation of the Day: Speech for a Big Night Scrupulously Compiled by Unassuming Hands,2020-02-04,article,Quote,,[],The New York Times,Summary,44
"Coronavirus, Iowa, Brexit: Your Tuesday Briefing",2020-02-04,article,briefing,,[],The New York Times,NYTNow,1589
How the Far Right Became Europe’s New Normal,2020-02-04,article,Op-Ed,,[],The New York Times,OpEd,1314
What’s on TV Tuesday: ‘Contact’ and the State of the Union,2020-02-04,article,News,,"['Television', 'Movies']",The New York Times,Culture,459
Word + Quiz: carte blanche,2020-02-04,article,News,,[],The New York Times,Learning,196
There’s No Place Like Kangaroo Island. Can It Survive Australia’s Fires?,2020-02-04,article,News,,"['Wildfires', 'Wildlife Sanctuaries and Nature Reserves', 'Kangaroos', 'Koalas', 'ANIMALS', 'Endangered and Extinct Species', 'Agriculture and Farming', 'Fires and Firefighters', 'Travel and Vacations']",The New York Times,Foreign,1260
Food Favors,2020-02-04,article,News,,[],The New York Times,Learning,171
‘I Lose Sleep Over This Building’: A Rush to Make Synagogues Safe,2020-02-04,article,News,,"['Jews and Judaism', 'Synagogues', 'ANTI-SEMITISM', 'Budgets and Budgeting', 'Hate Crimes', 'Security and Warning Systems']",The New York Times,Metro,1279
"Tropical Breezes, Pristine Beaches and a Domain Name to Die For",2020-02-04,article,News,,"['Domain Names (Internet)', 'Computers and the Internet', 'Artificial Intelligence', 'Start-ups']",The New York Times,Business,1186
"IBM, Marriott and Mickey Mouse Take On Tech’s Favorite Law",2020-02-04,article,News,,"['Computers and the Internet', 'Law and Legislation', 'Hotels and Travel Lodgings', 'Lobbying and Lobbyists']",The New York Times,Business,938
Stephen Colbert Tells a Tale of 2 Kansas Cities,2020-02-04,article,News,,[],The New York Times,Culture,631
‘A Complete Mess’: Still No Results From Iowa Caucus,2020-02-04,multimedia,Video,,['Primaries and Caucuses'],The New York Times,,0
Lesson of the Day: ‘Trump Administration Adds Six Countries to Travel Ban’,2020-02-04,article,News,,[],The New York Times,Learning,1069
How to Dress for a Job Interview,2020-02-04,article,News,,['Hiring and Promotion'],The New York Times,Magazine,385
"It’s ‘Chinatown,’ Jake. On Second Thought, Don’t Forget It.",2020-02-04,article,Review,,"['Books and Literature', 'Movies']",The New York Times,Culture,1023
The Money Behind Trump’s Money,2020-02-04,article,News,,"['Banking and Financial Institutions', 'Real Estate (Commercial)', 'Trump Tax Returns', 'United States Politics and Government']",The New York Times,Magazine,6886
She Found Carson McCullers’s Love Letters. They Taught Her Something About Herself.,2020-02-04,article,Review,,['Books and Literature'],The New York Times,BookReview,1211
"Philanderers, Predators and Pickup Artists: A History",2020-02-04,article,News,,"['Sex', 'Dating and Relationships', 'Books and Literature']",The New York Times,BookReview,1036
Vivian Gornick Can’t Stop Rereading,2020-02-04,article,Review,,['Books and Literature'],The New York Times,BookReview,631
‘Wuthering Heights’ Reimagined as a 1960s Affair,2020-02-04,article,Review,,['Books and Literature'],The New York Times,BookReview,621
A Comic Coming-of-Age Novel Laced With Social Commentary,2020-02-04,article,Review,,['Books and Literature'],The New York Times,BookReview,925
The True Story of a Medieval Romeo and Juliet,2020-02-04,article,Review,,['Books and Literature'],The New York Times,BookReview,1079
I’ve Inherited a Fatal Disease. Can I Tell My Sister’s Children About Their Risk?,2020-02-04,article,News,,"['Genetics and Heredity', 'Ethics (Personal)', 'Families and Family Life']",The New York Times,Magazine,1665
"Stories to Sweep You Away: Our New Feature, The Great Read",2020-02-04,article,News,,['News and News Media'],The New York Times,Summary,757
Letter of Recommendation: Framing,2020-02-04,article,News,,['Photography'],The New York Times,Magazine,917
New & Noteworthy Poetry Books,2020-02-04,article,News,,['Books and Literature'],The New York Times,BookReview,404
Why Fruits and Vegetables May Lower Alzheimer’s Risk,2020-02-04,article,News,,"[""Alzheimer's Disease"", 'Fruit', 'Vegetables', 'Diet and Nutrition', 'Dementia']",The New York Times,Well,215
How Monkeys Taught Me to Appreciate Teen Sleepovers,2020-02-04,article,News,,"['Friendship', 'Teenagers and Adolescence', 'Research', 'Computer and Video Games', 'Social Media', 'Parenting', 'Families and Family Life']",The New York Times,Well,924
The Journalist and the Murderers,2020-02-04,article,Review,,"['Books and Literature', 'Civil Rights and Liberties', 'Race and Ethnicity', 'Civil Rights Movement (1954-68)', 'Black People', 'Blacks']",The New York Times,BookReview,1429
I Used to Be a Taylor Swift Fan. ‘Miss Americana’ Reminded Me Why.,2020-02-04,article,News,,"['Movies', 'Music']",The New York Times,Culture,959
I Feel Personally Judged by J. Lo’s Body,2020-02-04,article,Op-Ed,,"['Women and Girls', 'Celebrities', 'Age, Chronological', 'Generation X', 'Pop and Rock Music', 'Super Bowl', 'Football']",The New York Times,OpEd,1093
We’re Still Living in Stalin’s World,2020-02-04,article,Op-Ed,,"['Politics and Government', 'Cold War Era', 'World War II (1939-45)']",The New York Times,OpEd,1252
Why You May Never Learn the Truth About ICE,2020-02-04,article,Op-Ed,,"['Archives and Records', 'United States Politics and Government', 'Libraries and Librarians']",The New York Times,OpEd,1216
Iowa’s Unholy Mess,2020-02-04,article,Op-Ed,,"['Primaries and Caucuses', 'United States Politics and Government', 'Presidential Election of 2020']",The New York Times,OpEd,1054
The Racism at the Heart of Trump’s ‘Travel Ban’,2020-02-04,article,Op-Ed,,"['Black People', 'Blacks', 'Discrimination', 'Race and Ethnicity', 'Immigration and Emigration', 'NIGERIAN-AMERICANS', 'Citizenship and Naturalization', 'United States Politics and Government', 'United States International Relations', 'Refugees and Displaced Persons']",The New York Times,OpEd,882
Four Ways to Help Your College Student Grow Up,2020-02-04,article,Op-Ed,,"['Colleges and Universities', 'Parenting', 'Youth']",The New York Times,OpEd,1264
Keke Palmer Needs Three Alarms to Wake Up,2020-02-04,article,News,,"['Cosmetics and Toiletries', 'Skin', 'Social Media']",The New York Times,Styles,1022
Beyond the D.J. in the Lobby: How Resorts Cater to the Creative Crowd,2020-02-04,article,News,,"['Art', 'Travel and Vacations', 'Culture (Arts)', 'Hotels and Travel Lodgings', 'Spas', 'Photography']",The New York Times,Travel,860
It’s Almost Fashion Month! Here’s What to Know,2020-02-04,article,News,,"['Fashion and Apparel', 'New York Fashion Week', 'your-feed-fashion']",The New York Times,Styles,1079
What to Expect Ahead of Trump’s State of the Union Address,2020-02-04,article,News,,"['United States Politics and Government', 'State of the Union Message (US)', 'Impeachment']",The New York Times,Washington,1045
The Murder of a Ballerina,2020-02-04,article,Op-Ed,,"[""Women's Rights"", 'Murders, Attempted Murders and Homicides', 'Women and Girls', 'Domestic Violence', 'Stalking (Crime)']",The New York Times,OpEd,1215
"For Lebanon’s Shiites, a Dilemma: Stay Loyal to Hezbollah or Keep Protesting?",2020-02-04,article,News,,"['Demonstrations, Protests and Riots', 'Shiite Muslims', 'Politics and Government', 'Economic Conditions and Trends']",The New York Times,Foreign,1457
"Hawaii Is a Paradise, but Whose?",2020-02-04,article,News,,"['Travel and Vacations', 'Eco-Tourism', 'Space and Astronomy', 'Native Hawaiians', 'Telescopes and Observatories']",The New York Times,Travel,2591
"$9 Cabbages, Emergency Pork: Coronavirus Tests China on Food",2020-02-04,article,News,,"['Coronavirus (2019-nCoV)', 'Agriculture and Farming', 'Vegetables', 'Politics and Government', 'Epidemics', 'Viruses', 'Supermarkets and Grocery Stores']",The New York Times,Business,1156
No Budget for a Custom Kitchen? No Problem,2020-02-04,article,News,,"['Real Estate and Housing (Residential)', 'Home Repairs and Improvements', 'Kitchens', 'Interior Design and Furnishings']",The New York Times,RealEstate,1514
The Joy of Cooking Naked,2020-02-04,article,News,,"['Cooking and Cookbooks', 'Nudism and Nudity', 'Travel and Vacations', 'Restaurants']",The New York Times,Dining,1725
"Pets Are Just ‘Property,’ So Owners Can’t Do Much When Vets Harm Them",2020-02-04,article,News,,"['Veterinary Medicine', 'Animal Abuse, Rights and Welfare', 'Pets', 'Dogs', 'Cats', 'Regulation and Deregulation of Industry', 'Suits and Litigation (Civil)']",The New York Times,National,1846
Can the World’s Strangest Mammal Survive?,2020-02-04,article,News,,"['Platypus', 'Conservation of Resources', 'Wildfires', 'Endangered and Extinct Species', 'Zoos', 'Drought', 'Mammals', 'your-feed-science']",The New York Times,Science,1699
Mumbai Police Play a Trick on Honking Drivers,2020-02-04,article,News,,"['Automobiles', 'Roads and Traffic', 'Pedicabs and Rickshaws']",The New York Times,Foreign,428
Here Are the Guests for the State of the Union,2020-02-04,article,News,,"['United States Politics and Government', 'State of the Union Message (US)', 'Human Rights and Human Rights Violations', 'Jersey City, NJ, Shooting (December 10, 2019)', 'Sex Crimes', 'Uighurs (Chinese Ethnic Group)', 'Human Trafficking', 'Muslims and Islam', 'Veterans', 'Homeless Persons', 'United States Defense and Military Forces']",The New York Times,Express,1130
"Iowa Caucus, State of the Union, Rush Limbaugh: Your Tuesday Briefing",2020-02-04,article,briefing,,[],The New York Times,NYTNow,1482
The Latest on Coronavirus in New York,2020-02-04,article,briefing,,['Coronavirus (2019-nCoV)'],The New York Times,Metro,1084
"The 1,600 Volunteers Who Were Supposed to Make the Iowa Caucuses Run Smoothly",2020-02-04,article,News,,"['Primaries and Caucuses', 'Presidential Election of 2020']",The New York Times,Politics,999
Buttigieg Seizes on an Opportunity as Democrats Jostle for Advantage,2020-02-04,article,News,,"['Presidential Election of 2020', 'Primaries and Caucuses', 'United States Politics and Government', 'Voting and Voters']",The New York Times,Politics,1291
‘A Systemwide Disaster’: How the Iowa Caucuses Melted Down,2020-02-04,article,News,,"['Primaries and Caucuses', 'Presidential Election of 2020', 'Voting and Voters', 'United States Politics and Government']",The New York Times,Politics,1605
Why Did Iowa Make the Caucuses So Complicated?,2020-02-04,article,News,,"['Presidential Election of 2020', 'Primaries and Caucuses', 'Presidential Election of 2016']",The New York Times,Politics,602
A Very Long Night in Iowa,2020-02-04,article,News,,"['Primaries and Caucuses', 'Presidential Election of 2020']",The New York Times,Podcasts,271
A Peek Inside YouTube’s Money Machine,2020-02-04,article,News,,[],The New York Times,Business,1491
On Politics: The Uncertainty Continues,2020-02-04,article,News,,"['Primaries and Caucuses', 'Presidential Election of 2020']",The New York Times,Politics,1007
"Coronavirus Shuts Macau, the World’s Gambling Capital",2020-02-04,article,News,,"['Casinos', 'Gambling', 'Coronavirus (2019-nCoV)', 'Politics and Government', 'Epidemics']",The New York Times,Business,1048
Spreading Along With the Coronavirus: Confusion,2020-02-04,article,News,,"['Travel and Vacations', 'Coronavirus (2019-nCoV)', 'AIRLINES AND AIRPLANES', 'Travel Warnings']",The New York Times,Travel,1105
"Weekly News Quiz for Students: Super Bowl, Iowa Caucuses, Coronavirus",2020-02-04,multimedia,Interactive Feature,,[],The New York Times,The Learning Network,0
Quoting and Paraphrasing Experts and Research: The Times Tip Column,2020-02-04,article,News,,[],The New York Times,Learning,1881
Coronavirus Crisis Shows China’s Governance Failure,2020-02-04,article,News,,"['Coronavirus (2019-nCoV)', 'Politics and Government', 'Corruption (Institutional)', 'Epidemics']",The New York Times,Business,1387
The App That Broke the Iowa Caucus,2020-02-04,article,Op-Ed,,"['United States Politics and Government', 'Presidential Election of 2020', 'Mobile Applications', 'Primaries and Caucuses', 'Computers and the Internet', 'Computer Security']",The New York Times,OpEd,1102
Coronavirus in California: What to Know,2020-02-04,article,briefing,,"['Coronavirus (2019-nCoV)', 'Respiratory Diseases']",The New York Times,National,1255
Recent Commercial Real Estate Transactions,2020-02-04,article,News,,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)']",The New York Times,Business,249
Tool to Help Journalists Spot Doctored Images Is Unveiled by Jigsaw,2020-02-04,article,News,,"['Photography', 'Rumors and Misinformation', 'Computers and the Internet', 'News and News Media', 'Artificial Intelligence']",The New York Times,Business,693
"‘All-Electric’ Movement Picks Up Speed, Catching Some Off Guard",2020-02-04,article,News,,"['Electric Light and Power', 'Greenhouse Gas Emissions', 'Building (Construction)', 'Real Estate (Commercial)', 'Real Estate and Housing (Residential)', 'Natural Gas', 'Law and Legislation', 'Global Warming']",The New York Times,Business,1135
Looking Around Balboa Island,2020-02-04,multimedia,Slideshow,,['Real Estate and Housing (Residential)'],The New York Times,Real Estate,0
"Balboa Island, Calif.: An Expensive Retreat for a Dedicated Following",2020-02-04,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,1531
"Goodbye, Iowa",2020-02-04,article,Op-Ed,,"['Presidential Election of 2020', 'Primaries and Caucuses', 'United States Politics and Government', 'Black People', 'Blacks', 'Minorities', 'Hispanic-Americans', 'Voting and Voters', 'Whites']",The New York Times,OpEd,758
"Raising Ski Great Mikaela Shiffrin, and Finding Balance",2020-02-04,article,News,,['Olympic Games'],The New York Times,Sports,847
"With Polls Up and Acquittal in Sight, Trump Revels in Democratic Dysfunction",2020-02-04,article,News,,"['Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government', 'Polls and Public Opinion', 'Impeachment', 'State of the Union Message (US)']",The New York Times,Washington,1504
Democrats Turn to Gov. Gretchen Whitmer of Michigan for Trump State of the Union Response,2020-02-04,article,News,,"['Presidential Election of 2020', 'State of the Union Message (US)', 'Speeches and Statements']",The New York Times,National,1270
Iowa Results: What We Know So Far,2020-02-04,article,News,,['Presidential Election of 2020'],The New York Times,Politics,2059
The Only Safe Election Is a Low-Tech Election,2020-02-04,article,News,,"['Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government', 'Mobile Applications', 'Voting Machines', 'Computer Security', 'Computers and the Internet', 'Start-ups']",The New York Times,Business,925
Ex-C.I.A. Analyst Faces Trial in Biggest Leak of Agency’s History,2020-02-04,article,News,,"['Classified Information and State Secrets', 'Espionage and Intelligence Services']",The New York Times,Metro,1272
"Susan Collins Announces She Will Vote to Acquit Trump, Calling Conduct ‘Wrong’",2020-02-04,article,News,,"['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Ethics and Official Misconduct']",The New York Times,Washington,997
"Review: Wait, Wait … I Want to Tell You.",2020-02-04,article,Review,,"['Museums', 'Dancing']",The New York Times,Culture,535
"The Heavier the Baby, the Fitter the Young Adult?",2020-02-04,article,News,,"['Exercise', 'Heart']",The New York Times,Well,224
Virus Exposes Cracks in Carmakers’ Chinese Supply Chains,2020-02-04,article,News,,"['Coronavirus (2019-nCoV)', 'Factories and Manufacturing', 'Automobiles', 'Shutdowns (Institutional)', 'Epidemics']",The New York Times,Business,898
Oregon Women Rout UConn at Home: ‘They’re Just Too Good’,2020-02-04,article,News,,['Basketball (College)'],The New York Times,Sports,853
Goldman Sachs Banker in Malaysian Fund Scandal Is Barred From the Industry,2020-02-04,article,News,,"['Banking and Financial Institutions', 'Embezzlement', 'Sovereign Wealth Funds']",The New York Times,Business,754
"For Many U.S. Turks, Salep Is Beloved but Elusive",2020-02-04,article,News,,"['Orchids', 'Endangered and Extinct Species', 'Beverages', 'Cooking and Cookbooks', 'Turkish Food (Cuisine)', 'Turkish-Americans']",The New York Times,Dining,849
Italian Food by a New American Master,2020-02-04,multimedia,Slideshow,,"['Restaurants', 'Italian Food (Cuisine)', 'Chefs']",The New York Times,Food,0
"Alfred Portale Writes a Second Act, in Italian",2020-02-04,article,Review,,"['Restaurants', 'Italian Food (Cuisine)', 'Chefs', 'Pasta']",The New York Times,Dining,1126
"Hired to Tame Horses, She Bonded With the People, Too",2020-02-04,article,Review,,"['Books and Literature', 'Horses', 'ANIMALS']",The New York Times,BookReview,1239
"Coronavirus in N.Y.: Without Chinese Tourists, Business Sags",2020-02-04,article,News,,"['Coronavirus (2019-nCoV)', 'Travel and Vacations', 'Travel Warnings', 'Hotels and Travel Lodgings', 'Restaurants', 'Travel Agencies and Agents']",The New York Times,Metro,1466
Wedding Insurance 101,2020-02-04,article,News,,"['Insurance', 'Weddings and Engagements', 'Disasters and Emergencies']",The New York Times,Styles,1267
"Besides Iowa, These Are the States With Caucuses",2020-02-04,article,News,,"['Primaries and Caucuses', 'States (US)', 'Elections', 'United States Politics and Government', 'Presidential Election of 2020']",The New York Times,Express,884
"Carla Gugino Has Range, From ‘Spy Kids’ to Experimental Theater",2020-02-04,article,News,,"['ACTORS AND ACTRESSES', 'Theater']",The New York Times,Arts&Leisure,1258
"Alice Mayhew, Who Edited a Who’s Who of Writers, Dies at 87",2020-02-04,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Books and Literature', 'Book Trade and Publishing']",The New York Times,Obits,865
Review: Dan Hoyle’s ‘Border People’ Blurs Lines,2020-02-04,article,Review,,['Theater'],The New York Times,Culture,563
Drop a Fly in a Glass of Milk. What Do You Get? A Knotty Dance.,2020-02-04,article,News,,['Dancing'],The New York Times,Culture,1262
"17 Works, 9 Hours, 10 Days: My Beethoven Quartet Marathon",2020-02-04,article,News,,['Classical Music'],The New York Times,Culture,1206
Bloomberg Plans to Double Ad Spending After Iowa Caucus Problem,2020-02-04,article,News,,"['Presidential Election of 2020', 'Political Advertising']",The New York Times,Politics,1057
Disney Plus Racks Up 28.6 Million Subscribers,2020-02-04,article,News,,"['Company Reports', 'Television', 'Movies', 'AMUSEMENT AND THEME PARKS']",The New York Times,Business,753
Doma Food and Drinks Opens in the East Village,2020-02-04,article,News,,['Restaurants'],The New York Times,Dining,598
"Another H.I.V. Vaccine Fails a Trial, Disappointing Researchers",2020-02-04,article,News,,"['Acquired Immune Deficiency Syndrome', 'Vaccination and Immunization']",The New York Times,Science,595
Coronavirus Adds to Pressure for U.S. Oil Industry,2020-02-04,article,News,,"['Coronavirus (2019-nCoV)', 'Epidemics', 'Oil (Petroleum) and Gasoline', 'Prices (Fares, Fees and Rates)', 'International Trade and World Market', 'Layoffs and Job Reductions', 'United States Economy']",The New York Times,Business,1130
The Trans Actors Challenging Outmoded Ideas of Masculinity,2020-02-04,article,News,,"['ACTORS AND ACTRESSES', 'Transgender and Transsexuals', 'Television', 'Men and Boys', 'Gender']",The New York Times,TStyle,2411
Gandhi’s Killer Evokes Admiration as Never Before,2020-02-04,article,News,,"['Hinduism', 'Assassinations and Attempted Assassinations']",The New York Times,Foreign,1093
Knicks President Steve Mills Is Leaving the Team,2020-02-04,article,News,,"['Basketball', 'Appointments and Executive Changes']",The New York Times,Sports,836
Breakdown in Iowa: Oh What a Night!,2020-02-04,article,Letter,,"['Primaries and Caucuses', 'Presidential Election of 2020']",The New York Times,Letters,653
Tiny Love Stories: ‘I Worried About Telling Him My Age’,2020-02-04,article,News,,"['Love (Emotion)', 'Modern Love (Times Column)', 'Dating and Relationships', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Elections, Governors']",The New York Times,Styles,478
Hunting Conference With Beach Boys and Trump Jr. Draws Protests,2020-02-04,article,News,,"['Hunting and Trapping', 'Demonstrations, Protests and Riots']",The New York Times,Express,642
A Tempest in a Pizzeria Spills Out Into the Street,2020-02-04,article,News,,"['Restaurants', 'Iranian-Americans']",The New York Times,Dining,937
Tesla’s Stock Is Up 36% in Two Days. What’s Going On?,2020-02-04,article,News,,"['Stocks and Bonds', 'Prices (Fares, Fees and Rates)', 'Electric and Hybrid Vehicles', 'Short Selling']",The New York Times,Business,1046
Picturing Chaos at the Iowa Caucuses,2020-02-04,article,News,,"['Primaries and Caucuses', 'Presidential Election of 2020']",The New York Times,Politics,462
"To Sway Swing Voters, Try Empathy",2020-02-04,article,Op-Ed,,"['Presidential Election of 2016', 'United States Politics and Government', 'Voting and Voters', 'Presidential Election of 2020', 'Elections, House of Representatives']",The New York Times,OpEd,1620
"Iowa Democrats Release Partial Caucus Results, but No Winner Yet",2020-02-04,article,News,,"['Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government']",The New York Times,Politics,1730
"Veronica Escobar to Focus on Health Care, Guns in Spanish-Language Response to Trump",2020-02-04,article,News,,"['United States Politics and Government', 'State of the Union Message (US)', 'Gun Control', 'Border Barriers', 'Illegal Immigration', 'Health Insurance and Managed Care']",The New York Times,Washington,862
"Sorry, Republicans Rule the Internet",2020-02-04,article,Op-Ed,,"['Primaries and Caucuses', 'Mobile Applications', 'Presidential Election of 2020', 'Social Media']",The New York Times,OpEd,959
"Even if Trump Doesn’t Bring Up Climate Change Tonight, This Ad Will",2020-02-04,article,News,,"['ADVERTISING AND MARKETING', 'State of the Union Message (US)', 'United States Politics and Government']",The New York Times,Business,555
Everyone Kept Saying Politics Was Broken. Well?,2020-02-04,article,News,,"['Presidential Election of 2020', 'Primaries and Caucuses', 'State of the Union Message (US)']",The New York Times,Politics,831
Did Fox News Edit an Interview at Trump’s Request? Chris Wallace Says No,2020-02-04,article,News,,"['Television', 'News and News Media']",The New York Times,Business,786
A Call to High School Letter Writers,2020-02-04,article,Letter,,"['Letters', 'Education (Secondary)']",The New York Times,Letters,125
"In Hollywood, Stories About People of Color Are Still Rare. These Y.A. Fantasy Novels Pick Up the Slack.",2020-02-04,article,Review,,['Books and Literature'],The New York Times,BookReview,1379
The Metropolitan Opera’s Fill-In Dutchman: Evgeny Nikitin,2020-02-04,article,News,,['Opera'],The New York Times,Culture,356
Twitter Moves to Target Fake Videos and Photos,2020-02-04,article,News,,"['Social Media', 'Video Recordings, Downloads and Streaming', 'Photography', 'Rumors and Misinformation']",The New York Times,Business,598
We Are Still Obsessed With Britney Spears,2020-02-04,article,News,,"['Video Recordings, Downloads and Streaming']",The New York Times,Styles,963
Jeffrey Epstein’s Mystery Bank Came Alive After His Death,2020-02-04,article,News,,"['Banking and Financial Institutions', 'Wills and Estates', 'Regulation and Deregulation of Industry', 'Tax Credits, Deductions and Exemptions', 'Child Abuse and Neglect', 'Prostitution', 'Sex Crimes', 'Human Trafficking']",The New York Times,Business,1414
Set Change on Capitol Hill: An Impeachment Trial to a Presidential Address,2020-02-04,article,News,,"['United States Politics and Government', 'Capitol Building (Washington, DC)', 'State of the Union Message (US)', 'Primaries and Caucuses', 'Impeachment']",The New York Times,Washington,440
"Coronavirus, State of the Union, Iowa: Your Wednesday Briefing",2020-02-04,article,briefing,,[],The New York Times,NYTNow,1257
Democrats Campaign in New Hampshire Amid Iowa Uncertainty,2020-02-04,multimedia,Video,,['Primaries and Caucuses'],The New York Times,,0
Weinstein Trial: Credibility of Accuser Jessica Mann Attacked,2020-02-04,article,News,,"['Sex Crimes', 'Sexual Harassment', 'Movies', '#MeToo Movement']",The New York Times,Metro,1002
Trump Promotes Low Unemployment and Rising Wages in State of the Union,2020-02-04,article,News,,"['United States Economy', 'State of the Union Message (US)', 'Labor and Jobs', 'Unemployment', 'Federal Taxes (US)', 'Wages and Salaries', 'Factories and Manufacturing', 'United States Politics and Government', 'Presidential Election of 2020']",The New York Times,Washington,1101
Iowa Caucus Results 2020,2020-02-04,multimedia,Interactive Feature,,"['Elections', 'Presidential Election of 2020', 'Primaries and Caucuses']",The New York Times,U.S.,0
